,order_id,product
12087,188087,ThinkPad Laptop
12088,188087,Macbook Pro Laptop
12098,188097,Google Phone
12099,188097,USB-C Charging Cable
12100,188097,27in FHD Monitor
12110,188107,Apple Airpods Headphones
12111,188107,Flatscreen TV
12118,188113,AAA Batteries (4-pack)
12119,188113,USB-C Charging Cable
12128,188122,iPhone
12129,188122,Lightning Charging Cable
12149,188142,ThinkPad Laptop
12150,188142,AA Batteries (4-pack)
12230,188222,AAA Batteries (4-pack)
12231,188222,AA Batteries (4-pack)
12278,188269,27in FHD Monitor
12279,188269,iPhone
12313,188303,iPhone
12314,188303,Apple Airpods Headphones
12337,188326,Bose SoundSport Headphones
12338,188326,Lightning Charging Cable
12344,188332,Vareebadd Phone
12345,188332,USB-C Charging Cable
12353,188340,Bose SoundSport Headphones
12354,188340,Wired Headphones
12357,188343,iPhone
12358,188343,Lightning Charging Cable
12360,188345,iPhone
12361,188345,Lightning Charging Cable
12390,188374,Google Phone
12391,188374,USB-C Charging Cable
12397,188380,Bose SoundSport Headphones
12398,188380,34in Ultrawide Monitor
12428,188410,AA Batteries (4-pack)
12429,188410,Lightning Charging Cable
12485,188465,iPhone
12486,188465,Apple Airpods Headphones
12503,188482,iPhone
12504,188482,Wired Headphones
12535,188513,Apple Airpods Headphones
12536,188513,USB-C Charging Cable
12543,188520,27in 4K Gaming Monitor
12544,188520,34in Ultrawide Monitor
12557,188533,Vareebadd Phone
12558,188533,USB-C Charging Cable
12559,188533,Wired Headphones
12567,188541,Apple Airpods Headphones
12568,188541,Macbook Pro Laptop
12570,188543,AAA Batteries (4-pack)
12571,188543,Macbook Pro Laptop
12609,188581,iPhone
12610,188581,Lightning Charging Cable
12611,188582,Bose SoundSport Headphones
12612,188582,27in FHD Monitor
12619,188589,iPhone
12620,188589,Lightning Charging Cable
12629,188598,USB-C Charging Cable
12630,188598,Macbook Pro Laptop
12671,188638,iPhone
12672,188638,Wired Headphones
12707,188672,iPhone
12708,188672,Lightning Charging Cable
12736,188700,27in FHD Monitor
12737,188700,AAA Batteries (4-pack)
12788,188751,Google Phone
12789,188751,USB-C Charging Cable
12794,188756,AA Batteries (4-pack)
12795,188756,Apple Airpods Headphones
12799,188760,USB-C Charging Cable
12800,188760,Wired Headphones
12823,188782,Google Phone
12824,188782,Bose SoundSport Headphones
12829,188787,Apple Airpods Headphones
12830,188787,Lightning Charging Cable
12904,188859,iPhone
12905,188859,Apple Airpods Headphones
12927,188881,Google Phone
12928,188881,Bose SoundSport Headphones
12929,188881,Wired Headphones
12952,188904,iPhone
12953,188904,Wired Headphones
12969,188920,Google Phone
12970,188920,USB-C Charging Cable
13045,188994,ThinkPad Laptop
13046,188994,AA Batteries (4-pack)
13071,189019,iPhone
13072,189019,Lightning Charging Cable
13089,189036,AA Batteries (4-pack)
13090,189036,Wired Headphones
13097,189043,Vareebadd Phone
13098,189043,Wired Headphones
13127,189071,iPhone
13128,189071,Lightning Charging Cable
13165,189108,Google Phone
13166,189108,USB-C Charging Cable
13191,189133,Google Phone
13192,189133,USB-C Charging Cable
13223,189164,Google Phone
13224,189164,Wired Headphones
13246,189186,Flatscreen TV
13247,189186,27in 4K Gaming Monitor
13268,189207,Macbook Pro Laptop
13269,189207,ThinkPad Laptop
13280,189218,Bose SoundSport Headphones
13281,189218,34in Ultrawide Monitor
13306,189243,Google Phone
13307,189243,Bose SoundSport Headphones
13313,189249,Apple Airpods Headphones
13314,189249,27in FHD Monitor
13317,189252,Google Phone
13318,189252,USB-C Charging Cable
13328,189262,Google Phone
13329,189262,Wired Headphones
13404,189336,Google Phone
13405,189336,Bose SoundSport Headphones
13407,189338,Apple Airpods Headphones
13408,189338,USB-C Charging Cable
13435,189365,USB-C Charging Cable
13436,189365,AAA Batteries (4-pack)
13458,189387,AA Batteries (4-pack)
13459,189387,USB-C Charging Cable
13466,189394,USB-C Charging Cable
13467,189394,27in FHD Monitor
13487,189414,iPhone
13488,189414,Lightning Charging Cable
13489,189414,Apple Airpods Headphones
13532,189457,iPhone
13533,189457,Wired Headphones
13573,189496,ThinkPad Laptop
13574,189496,Lightning Charging Cable
13631,189552,iPhone
13632,189552,Lightning Charging Cable
13650,189570,AA Batteries (4-pack)
13651,189570,Wired Headphones
13678,189597,Vareebadd Phone
13679,189597,Wired Headphones
13699,189617,iPhone
13700,189617,Wired Headphones
13752,189669,Google Phone
13753,189669,Bose SoundSport Headphones
13765,189681,AA Batteries (4-pack)
13766,189681,Bose SoundSport Headphones
13796,189711,AA Batteries (4-pack)
13797,189711,AA Batteries (4-pack)
13876,189790,34in Ultrawide Monitor
13877,189790,Google Phone
13896,189809,iPhone
13897,189809,Apple Airpods Headphones
13904,189816,Macbook Pro Laptop
13905,189816,AAA Batteries (4-pack)
13923,189834,Apple Airpods Headphones
13924,189834,AAA Batteries (4-pack)
13927,189837,Vareebadd Phone
13928,189837,USB-C Charging Cable
13933,189842,iPhone
13934,189842,Lightning Charging Cable
13937,189845,Google Phone
13938,189845,USB-C Charging Cable
13964,189871,iPhone
13965,189871,Wired Headphones
14004,189910,Google Phone
14005,189910,USB-C Charging Cable
14038,189942,Google Phone
14039,189942,USB-C Charging Cable
14054,189957,Vareebadd Phone
14055,189957,Wired Headphones
14106,190007,iPhone
14107,190007,Wired Headphones
14135,190034,27in FHD Monitor
14136,190034,Lightning Charging Cable
14264,190161,Wired Headphones
14265,190161,Apple Airpods Headphones
14287,190183,Google Phone
14288,190183,USB-C Charging Cable
14301,190196,Vareebadd Phone
14302,190196,USB-C Charging Cable
14317,190211,Vareebadd Phone
14318,190211,USB-C Charging Cable
14325,190218,Google Phone
14326,190218,USB-C Charging Cable
14336,190228,AA Batteries (4-pack)
14337,190228,USB-C Charging Cable
14364,190255,Vareebadd Phone
14365,190255,Bose SoundSport Headphones
14410,190300,iPhone
14411,190300,Wired Headphones
14414,190303,AA Batteries (4-pack)
14415,190303,USB-C Charging Cable
14422,190309,iPhone
14423,190309,Wired Headphones
14454,190340,Apple Airpods Headphones
14455,190340,Lightning Charging Cable
14479,190364,AA Batteries (4-pack)
14480,190364,27in 4K Gaming Monitor
14545,190428,Google Phone
14546,190428,USB-C Charging Cable
14568,190450,Google Phone
14569,190450,AAA Batteries (4-pack)
14612,190493,AA Batteries (4-pack)
14613,190493,iPhone
14632,190512,iPhone
14633,190512,Lightning Charging Cable
14634,190512,Apple Airpods Headphones
14647,190525,iPhone
14648,190525,Bose SoundSport Headphones
14688,190564,AA Batteries (4-pack)
14689,190564,USB-C Charging Cable
14701,190576,iPhone
14702,190576,Lightning Charging Cable
14731,190605,Apple Airpods Headphones
14732,190605,Bose SoundSport Headphones
14740,190613,Flatscreen TV
14741,190613,Wired Headphones
14745,190617,Vareebadd Phone
14746,190617,USB-C Charging Cable
14774,190645,USB-C Charging Cable
14775,190645,34in Ultrawide Monitor
14782,190652,iPhone
14783,190652,Apple Airpods Headphones
14827,190696,Google Phone
14828,190696,Bose SoundSport Headphones
14973,190840,iPhone
14974,190840,Lightning Charging Cable
14985,190851,Google Phone
14986,190851,USB-C Charging Cable
14988,190853,20in Monitor
14989,190853,USB-C Charging Cable
14998,190862,Flatscreen TV
14999,190862,27in FHD Monitor
15000,190863,iPhone
15001,190863,Wired Headphones
15018,190880,iPhone
15019,190880,Lightning Charging Cable
15039,190900,Apple Airpods Headphones
15040,190900,Wired Headphones
15153,191012,iPhone
15154,191012,Lightning Charging Cable
15161,191019,Google Phone
15162,191019,USB-C Charging Cable
15173,191030,Vareebadd Phone
15174,191030,USB-C Charging Cable
15186,191042,Vareebadd Phone
15187,191042,USB-C Charging Cable
15223,191078,Vareebadd Phone
15224,191078,Bose SoundSport Headphones
15278,191132,Bose SoundSport Headphones
15279,191132,USB-C Charging Cable
15306,191158,USB-C Charging Cable
15307,191158,27in FHD Monitor
15309,191160,Lightning Charging Cable
15310,191160,Bose SoundSport Headphones
15312,191162,iPhone
15313,191162,AAA Batteries (4-pack)
15344,191193,iPhone
15345,191193,Lightning Charging Cable
15346,191193,Apple Airpods Headphones
15404,191251,Google Phone
15405,191251,USB-C Charging Cable
15416,191262,AA Batteries (4-pack)
15417,191262,20in Monitor
15466,191311,Lightning Charging Cable
15467,191311,Apple Airpods Headphones
15524,191368,AA Batteries (4-pack)
15525,191368,Lightning Charging Cable
15577,191420,Google Phone
15578,191420,USB-C Charging Cable
15591,191433,iPhone
15592,191433,Lightning Charging Cable
15593,191433,Apple Airpods Headphones
15609,191449,AA Batteries (4-pack)
15610,191449,AA Batteries (4-pack)
15614,191453,iPhone
15615,191453,Wired Headphones
15659,191497,Google Phone
15660,191497,USB-C Charging Cable
15675,191512,USB-C Charging Cable
15676,191512,Apple Airpods Headphones
15702,191538,Google Phone
15703,191538,USB-C Charging Cable
15712,191547,34in Ultrawide Monitor
15713,191547,iPhone
15727,191561,Bose SoundSport Headphones
15728,191561,AAA Batteries (4-pack)
15775,191608,Google Phone
15776,191608,USB-C Charging Cable
15778,191610,AAA Batteries (4-pack)
15779,191610,AA Batteries (4-pack)
15786,191617,USB-C Charging Cable
15787,191617,Wired Headphones
15818,191648,Vareebadd Phone
15819,191648,Lightning Charging Cable
15874,191703,Google Phone
15875,191703,Bose SoundSport Headphones
15879,191707,20in Monitor
15880,191707,Lightning Charging Cable
15888,191715,iPhone
15889,191715,Wired Headphones
15909,191735,iPhone
15910,191735,Apple Airpods Headphones
15916,191741,Google Phone
15917,191741,USB-C Charging Cable
15918,191742,iPhone
15919,191742,Apple Airpods Headphones
15920,191742,Wired Headphones
16016,191837,iPhone
16017,191837,Wired Headphones
16041,191861,Lightning Charging Cable
16042,191861,27in FHD Monitor
16066,191885,Google Phone
16067,191885,Wired Headphones
16108,191926,AA Batteries (4-pack)
16109,191926,AAA Batteries (4-pack)
16128,191945,Apple Airpods Headphones
16129,191945,Bose SoundSport Headphones
16142,191958,AAA Batteries (4-pack)
16143,191958,Lightning Charging Cable
16148,191963,Google Phone
16149,191963,USB-C Charging Cable
16150,191963,Bose SoundSport Headphones
16161,191974,Bose SoundSport Headphones
16162,191974,Wired Headphones
16171,191983,Apple Airpods Headphones
16172,191983,Bose SoundSport Headphones
16179,191990,iPhone
16180,191990,Lightning Charging Cable
16192,192002,AA Batteries (4-pack)
16193,192002,Lightning Charging Cable
16231,192040,iPhone
16232,192040,Lightning Charging Cable
16272,192080,AA Batteries (4-pack)
16273,192080,Flatscreen TV
16335,192142,20in Monitor
16336,192142,Apple Airpods Headphones
16373,192179,Bose SoundSport Headphones
16374,192179,AAA Batteries (4-pack)
16385,192190,iPhone
16386,192190,Lightning Charging Cable
16400,192204,Apple Airpods Headphones
16401,192204,Bose SoundSport Headphones
16411,192214,Google Phone
16412,192214,USB-C Charging Cable
16457,192259,iPhone
16458,192259,Wired Headphones
16547,192348,iPhone
16548,192348,Apple Airpods Headphones
16578,192378,iPhone
16579,192378,Lightning Charging Cable
16587,192386,Google Phone
16588,192386,USB-C Charging Cable
16652,192450,AAA Batteries (4-pack)
16653,192450,AA Batteries (4-pack)
16685,192482,AAA Batteries (4-pack)
16686,192482,34in Ultrawide Monitor
16776,192569,iPhone
16777,192569,Lightning Charging Cable
16817,192609,iPhone
16818,192609,Lightning Charging Cable
16852,192643,Google Phone
16853,192643,ThinkPad Laptop
16855,192645,Google Phone
16856,192645,Bose SoundSport Headphones
16857,192645,Wired Headphones
16889,192677,AAA Batteries (4-pack)
16890,192677,iPhone
16894,192681,Google Phone
16895,192681,Wired Headphones
16942,192727,27in 4K Gaming Monitor
16943,192727,Macbook Pro Laptop
17013,192797,iPhone
17014,192797,Apple Airpods Headphones
17015,192798,Vareebadd Phone
17016,192798,USB-C Charging Cable
17032,192814,Macbook Pro Laptop
17033,192814,AAA Batteries (4-pack)
17039,192820,Lightning Charging Cable
17040,192820,AA Batteries (4-pack)
17099,192878,iPhone
17100,192878,Lightning Charging Cable
17119,192897,Apple Airpods Headphones
17120,192897,AAA Batteries (4-pack)
17140,192917,AAA Batteries (4-pack)
17141,192917,USB-C Charging Cable
17181,192956,Google Phone
17182,192956,Wired Headphones
17225,192998,iPhone
17226,192998,Wired Headphones
17279,193051,USB-C Charging Cable
17280,193051,Macbook Pro Laptop
17302,193073,iPhone
17303,193073,Lightning Charging Cable
17360,193128,USB-C Charging Cable
17361,193128,27in FHD Monitor
17365,193132,Vareebadd Phone
17366,193132,USB-C Charging Cable
17383,193149,iPhone
17384,193149,Wired Headphones
17398,193163,iPhone
17399,193163,Wired Headphones
17420,193184,Lightning Charging Cable
17421,193184,AAA Batteries (4-pack)
17432,193195,Google Phone
17433,193195,USB-C Charging Cable
17457,193218,Google Phone
17458,193218,Bose SoundSport Headphones
17501,193261,iPhone
17502,193261,Wired Headphones
17517,193276,USB-C Charging Cable
17518,193276,Bose SoundSport Headphones
17566,193324,Apple Airpods Headphones
17567,193324,AAA Batteries (4-pack)
17592,193349,USB-C Charging Cable
17593,193349,Vareebadd Phone
17604,193360,Vareebadd Phone
17605,193360,AA Batteries (4-pack)
17624,193379,Vareebadd Phone
17625,193379,USB-C Charging Cable
17630,193384,Vareebadd Phone
17631,193384,USB-C Charging Cable
17638,193391,AAA Batteries (4-pack)
17639,193391,Flatscreen TV
17646,193398,Google Phone
17647,193398,USB-C Charging Cable
17653,193404,AA Batteries (4-pack)
17654,193404,Macbook Pro Laptop
17655,193405,iPhone
17656,193405,Lightning Charging Cable
17702,193451,iPhone
17703,193451,Wired Headphones
17761,193507,iPhone
17762,193507,34in Ultrawide Monitor
17763,193508,USB-C Charging Cable
17764,193508,Wired Headphones
17767,193511,Google Phone
17768,193511,USB-C Charging Cable
17769,193511,Bose SoundSport Headphones
17770,193511,Wired Headphones
17772,193513,USB-C Charging Cable
17773,193513,Bose SoundSport Headphones
17805,193545,iPhone
17806,193545,Vareebadd Phone
17876,193615,Vareebadd Phone
17877,193615,Bose SoundSport Headphones
17878,193616,Lightning Charging Cable
17879,193616,AA Batteries (4-pack)
17894,193631,Google Phone
17895,193631,USB-C Charging Cable
17904,193640,34in Ultrawide Monitor
17905,193640,Wired Headphones
17908,193643,iPhone
17909,193643,Lightning Charging Cable
17910,193643,Apple Airpods Headphones
17914,193647,Apple Airpods Headphones
17915,193647,AAA Batteries (4-pack)
17921,193653,Google Phone
17922,193653,USB-C Charging Cable
18056,193787,iPhone
18057,193787,Apple Airpods Headphones
18058,193787,Wired Headphones
18060,193789,Google Phone
18061,193789,USB-C Charging Cable
18121,193849,Apple Airpods Headphones
18122,193849,27in 4K Gaming Monitor
18133,193860,Google Phone
18134,193860,USB-C Charging Cable
18139,193865,Bose SoundSport Headphones
18140,193865,AA Batteries (4-pack)
18153,193878,AA Batteries (4-pack)
18154,193878,AAA Batteries (4-pack)
18179,193903,iPhone
18180,193903,Apple Airpods Headphones
18205,193927,iPhone
18206,193927,Apple Airpods Headphones
18240,193961,Google Phone
18241,193961,USB-C Charging Cable
18242,193961,Wired Headphones
18249,193968,Google Phone
18250,193968,USB-C Charging Cable
18276,193994,Google Phone
18277,193994,USB-C Charging Cable
18291,194008,AA Batteries (4-pack)
18292,194008,Wired Headphones
18305,194021,Google Phone
18306,194021,Wired Headphones
18335,194050,AA Batteries (4-pack)
18336,194050,USB-C Charging Cable
18342,194056,iPhone
18343,194056,Lightning Charging Cable
18348,194061,iPhone
18349,194061,Lightning Charging Cable
46,236716,AA Batteries (4-pack)
47,236716,USB-C Charging Cable
60,236729,iPhone
61,236729,Apple Airpods Headphones
62,236730,Google Phone
63,236730,Wired Headphones
132,236799,Google Phone
133,236799,Wired Headphones
163,236829,Vareebadd Phone
164,236829,USB-C Charging Cable
221,236885,27in 4K Gaming Monitor
222,236885,USB-C Charging Cable
331,236992,Google Phone
332,236992,USB-C Charging Cable
353,237013,iPhone
354,237013,Lightning Charging Cable
386,237045,Bose SoundSport Headphones
387,237045,Wired Headphones
405,237063,LG Dryer
406,237063,AA Batteries (4-pack)
410,237067,iPhone
411,237067,Lightning Charging Cable
492,237148,iPhone
493,237148,Lightning Charging Cable
563,237218,iPhone
564,237218,Lightning Charging Cable
578,237232,Bose SoundSport Headphones
579,237232,AAA Batteries (4-pack)
592,237245,AAA Batteries (4-pack)
593,237245,AA Batteries (4-pack)
599,237251,iPhone
600,237251,Wired Headphones
610,237261,USB-C Charging Cable
611,237261,Apple Airpods Headphones
617,237267,iPhone
618,237267,Wired Headphones
640,237288,Google Phone
641,237288,Wired Headphones
648,237295,AAA Batteries (4-pack)
649,237295,27in FHD Monitor
652,237298,Flatscreen TV
653,237298,USB-C Charging Cable
654,237299,USB-C Charging Cable
655,237299,Wired Headphones
675,237319,Google Phone
676,237319,USB-C Charging Cable
695,237338,AA Batteries (4-pack)
696,237338,27in FHD Monitor
754,237396,27in FHD Monitor
755,237396,Bose SoundSport Headphones
789,237430,27in 4K Gaming Monitor
790,237430,Lightning Charging Cable
829,237469,Vareebadd Phone
830,237469,34in Ultrawide Monitor
902,237540,Vareebadd Phone
903,237540,USB-C Charging Cable
919,237556,iPhone
920,237556,Lightning Charging Cable
949,237584,Google Phone
950,237584,USB-C Charging Cable
995,237629,AAA Batteries (4-pack)
996,237629,USB-C Charging Cable
1046,237679,iPhone
1047,237679,Lightning Charging Cable
1060,237692,Google Phone
1061,237692,USB-C Charging Cable
1121,237751,Apple Airpods Headphones
1122,237751,AA Batteries (4-pack)
1124,237753,Vareebadd Phone
1125,237753,USB-C Charging Cable
1173,237801,iPhone
1174,237801,Lightning Charging Cable
1185,237812,Lightning Charging Cable
1186,237812,AAA Batteries (4-pack)
